case:court:code	PENDENTES-CRIMINAL-2015	PENDENTES-CRIMINAL-2016	PENDENTES-CRIMINAL-2017	PENDENTES-CRIMINAL-2018	PENDENTES-CRIMINAL-2019	PENDENTES-NÃO CRIMINAL-2015	PENDENTES-NÃO CRIMINAL-2016	PENDENTES-NÃO CRIMINAL-2017	PENDENTES-NÃO CRIMINAL-2018	PENDENTES-NÃO CRIMINAL-2019	PENDENTES-NÃO CRIMINAL-2020	SUSPENSOS-CONHECIMENTO-2015	SUSPENSOS-CONHECIMENTO-2016	SUSPENSOS-CONHECIMENTO-2017	SUSPENSOS-CONHECIMENTO-2018	SUSPENSOS-CONHECIMENTO-2019	SUSPENSOS-CONHECIMENTO-2020	PENDENTES-EXECUÇÃO JUDICIAL NÃO CRIMINAL-2015	PENDENTES-EXECUÇÃO JUDICIAL NÃO CRIMINAL-2016	PENDENTES-EXECUÇÃO JUDICIAL NÃO CRIMINAL-2017	PENDENTES-EXECUÇÃO JUDICIAL NÃO CRIMINAL-2018	PENDENTES-EXECUÇÃO JUDICIAL NÃO CRIMINAL-2019	PENDENTES-EXTRAJUDICIAL NÃO FISCAL-2015	PENDENTES-EXTRAJUDICIAL NÃO FISCAL-2016	PENDENTES-EXTRAJUDICIAL NÃO FISCAL-2017	PENDENTES-EXTRAJUDICIAL NÃO FISCAL-2018	PENDENTES-EXTRAJUDICIAL NÃO FISCAL-2019	PENDENTES-EXTRAJUDICIAL NÃO FISCAL-2020	RECURSOS INTERNOS-CONHECIMENTO-2018	RECURSOS INTERNOS-CONHECIMENTO-2019	RECURSOS INTERNOS-CONHECIMENTO-2020	SUSPENSOS-EXTRAJUDICIAL NÃO FISCAL-2017	SUSPENSOS-EXTRAJUDICIAL NÃO FISCAL-2018	SUSPENSOS-EXTRAJUDICIAL NÃO FISCAL-2019	Tipo	Classificação	Município
2883	1323	1549	1990	1744	1733	0	0	0	0	0	0	0	457	453	507	604	651	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	UJ1	V - VARA;	SAO LUIS
2884	717	303	101	22	16	2600	3021	3192	3289	2902	2071	0	37	33	47	56	80	0	342	222	467	636	5	5	4	5	3	4	30	0	0	0	1	1	UJ1	V - VARA;	BALSAS
2886	1289	1395	1696	1655	1596	0	0	0	0	0	0	0	525	542	364	452	368	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	UJ1	V - VARA;	SAO LUIS
2887	0	0	0	0	0	2546	2281	3746	1525	1317	757	689	670	857	848	47	0	3376	2955	528	2499	2015	552	494	365	325	300	288	0	3	5	1367	1007	923	UJ1	V - VARA;	SANTA MARIA
2888	952	882	835	598	671	2351	2171	3889	2339	2675	2439	99	41	164	75	66	9	459	441	295	738	907	329	325	285	279	277	300	0	1	5	83	120	57	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	SAO PEDRO DO SUL
2889	105	132	195	141	185	1572	1554	1962	1096	1218	1369	1037	416	139	75	188	24	610	514	594	768	685	540	579	592	470	448	457	0	7	27	409	214	203	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	GETULIO VARGAS
2890	498	515	642	645	700	4457	2894	4205	4430	5395	4819	0	177	315	543	311	507	0	114	14	21	103	475	504	532	449	394	240	93	3	2	156	136	118	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	BARRA DO CORDA
2891	529	543	764	744	671	0	0	0	0	0	0	0	105	120	111	115	113	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	UJ1	V - VARA;	SAO LUIS
2892	0	1	0	0	0	0	314	279	311	0	0	0	106	86	93	0	0	0	12	12	13	0	0	8	5	3	0	0	0	11	11	1	2	0	UJ1	V - VARA;	BELEM
2893	739	872	1057	1175	1464	3874	4125	5049	4967	8473	7060	0	259	74	327	41	47	0	476	459	419	436	530	543	609	625	595	586	75	1	1	2	2	4	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	BARRA DO CORDA
2894	454	534	549	441	381	2131	2127	3026	2509	2496	2815	299	314	235	199	212	64	465	500	554	869	945	499	506	529	487	471	476	0	1	30	464	330	313	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	ARROIO DO TIGRE
2895	383	424	623	703	844	0	0	0	0	0	0	0	61	55	38	42	76	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	UJ1	V - VARA;	SAO LUIS
2896	0	0	0	0	0	0	290	254	309	0	0	0	18	23	28	0	0	0	13	13	13	0	0	9	9	9	0	0	0	10	9	2	2	0	UJ1	V - VARA;	BELEM
2897	1161	1318	1675	1625	1861	0	0	3	3	2	1	0	15	48	67	76	95	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	UJ1	V - VARA;	SAO LUIS
2898	0	0	2	0	1	3786	5087	6530	6199	6729	4402	0	24	47	244	258	270	0	244	97	132	262	481	478	488	474	498	388	214	0	0	87	134	124	UJ1	V - VARA;	CAXIAS
2899	0	3	3	3	0	0	1418	2086	2991	0	0	0	27	18	43	0	0	0	10	12	12	0	0	3	7	3	0	0	0	14	16	0	0	0	UJ1	V - VARA;	BELEM
2900	515	492	476	347	344	1272	1538	2610	1978	1888	1434	232	385	379	320	56	5	401	365	384	967	944	437	503	605	589	595	567	0	0	21	310	333	303	UJ1	V - VARA;	GETULIO VARGAS
2901	427	465	431	343	294	1548	1445	2041	1567	1568	1611	85	73	79	73	27	2	458	438	308	669	623	326	348	325	349	393	397	0	1	3	64	79	62	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	ARROIO GRANDE
2902	0	0	0	0	0	1202	2027	2813	2416	2639	2314	0	4	0	0	0	1	0	554	791	934	1006	1	2	2	2	5	4	24	0	0	0	0	0	UJ1	V - VARA;	SAO LUIS
2903	1881	1913	2011	1912	1596	2921	604	184	31	3	2	0	183	232	236	273	266	0	5	0	0	0	440	18	8	2	0	0	24	0	0	0	0	0	UJ1	V - VARA;	CAXIAS
2904	0	0	0	0	0	3756	3907	5386	4371	4265	4700	925	888	529	522	579	1	428	381	540	1252	1195	1003	1067	1215	1230	1208	1297	0	0	20	494	614	633	UJ1	V - VARA;	SANTA MARIA
2905	0	0	0	0	0	889	806	1371	1301	1191	1370	0	2	194	6	5	5	0	430	648	814	905	2	1	1	1	1	2	55	0	0	7	8	21	UJ1	V - VARA;	SAO LUIS
2906	837	901	1045	1047	822	287	198	19	19	2	0	0	266	286	278	294	301	0	3	3	3	0	0	0	0	0	0	0	3	0	0	3	3	0	UJ1	V - VARA;	CAXIAS
2907	0	0	0	0	0	968	782	1704	1292	1590	1440	0	1	0	1	4	6	0	434	701	738	836	2	3	3	1	1	1	57	0	0	5	5	13	UJ1	V - VARA;	SAO LUIS
2908	660	750	600	444	400	3250	3048	4806	2670	2816	2864	692	220	481	179	195	26	750	635	293	936	897	272	288	336	302	318	372	0	4	17	112	188	177	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	ARVOREZINHA
2909	79	83	107	97	108	817	938	1776	1277	1367	1291	78	102	219	145	91	12	299	287	283	511	544	356	404	348	351	369	404	0	1	11	164	178	210	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	GIRUA
2910	495	485	806	560	501	2741	2861	4311	2921	2415	2261	85	133	235	172	178	44	865	783	412	911	906	540	579	670	548	503	521	0	7	40	79	71	143	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	SAO SEBASTIAO DO CAI
2911	4	3	5	3	2	2174	2823	3420	3602	3696	3387	0	3	3	3	7	7	0	493	512	595	727	0	0	0	0	1	1	21	0	0	1	1	1	UJ1	V - VARA;	CAXIAS
2912	0	0	1	1	0	0	2734	2386	2644	0	0	0	41	26	47	0	0	0	687	486	459	0	0	2	4	3	0	0	0	4	2	47	56	0	UJ1	V - VARA;	BELEM
2913	0	0	0	0	0	712	611	1054	1150	1039	1198	0	3	2	3	1	8	0	400	557	660	752	0	0	0	0	0	0	29	0	0	13	12	16	UJ1	V - VARA;	SAO LUIS
2914	0	0	0	0	0	550	5125	858	761	689	791	0	4724	33	1	5	0	0	286	338	364	359	0	0	0	1	1	0	45	0	0	0	1	0	UJ1	V - VARA;	SAO LUIS
2915	0	0	0	0	0	0	443	491	426	0	0	0	143	156	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ1	V - VARA;	BELEM
2916	209	200	192	197	241	632	890	1664	1338	1563	1525	129	134	175	45	46	85	279	324	343	417	537	214	289	288	295	289	316	0	0	10	131	97	59	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	AUGUSTO PESTANA
2917	0	0	0	0	0	878	917	1933	2613	1931	1311	0	2	4	11	2	8	0	554	834	1092	1151	0	0	0	0	0	2	32	0	0	1	2	5	UJ1	V - VARA;	SAO LUIS
2918	1731	1493	692	516	595	2663	2419	3588	2397	2497	2462	297	253	154	67	130	0	634	572	228	721	721	371	408	437	418	431	439	0	3	16	110	150	181	UJ1	V - VARA;	SAO SEBASTIAO DO CAI
2919	482	649	748	764	896	5067	5390	6642	6297	5575	5129	1	64	442	800	375	386	0	31	12	11	55	228	238	248	244	225	224	137	0	0	4	4	3	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	CHAPADINHA
2920	337	398	244	243	276	690	733	1443	1011	995	937	23	59	118	28	39	0	247	256	209	487	509	320	315	291	290	308	317	0	0	7	126	85	90	UJ1	V - VARA;	GIRUA
2921	262	236	317	176	142	1911	1994	2519	2372	2526	2743	936	1133	976	827	393	42	311	308	155	375	328	138	152	154	179	207	254	0	1	9	211	184	200	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	DOM PEDRITO
2922	0	0	0	0	0	685	840	1471	1844	1883	1609	0	9	9	14	11	5	0	484	671	753	875	0	1	1	0	0	0	44	0	0	16	15	6	UJ1	V - VARA;	SAO LUIS
2923	978	1080	1215	1229	1357	3803	4013	5351	4901	4344	4840	0	346	665	919	469	488	0	296	314	371	397	99	102	121	123	144	143	17	1	1	20	17	8	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	CHAPADINHA
2924	1382	1622	0	72	171	3619	3361	994	1260	1774	2393	149	174	160	131	56	12	806	842	115	209	330	726	779	50	85	122	343	0	4	6	50	141	85	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	SAO SEPE
2925	0	0	0	0	0	4650	4413	7359	6761	5027	3102	0	148	10	222	399	274	0	2506	7194	7130	7548	52	47	50	44	38	35	673	2	0	9	3105	3705	UJ1	V - VARA;	SAO LUIS
2926	249	264	342	308	310	1005	1146	1517	1554	2075	2391	0	37	93	265	197	171	0	63	27	149	256	154	186	237	247	268	251	49	0	0	6	9	34	UJ1	V - VARA;	CODO
2927	0	0	0	0	0	4338	4215	6758	6265	5470	4695	0	64	57	261	603	301	0	2311	7265	7426	7716	36	34	50	47	45	42	265	0	0	13	2623	3872	UJ1	V - VARA;	SAO LUIS
2928	816	925	754	624	632	2005	1991	2560	1777	2067	2230	381	262	268	171	155	44	457	451	296	618	648	266	312	312	291	291	290	0	1	29	217	218	188	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	BARRA DO RIBEIRO
2929	344	338	446	442	517	1588	1645	2510	1644	1645	1863	113	130	118	59	51	0	276	262	274	426	481	314	362	368	363	363	388	0	8	74	51	31	40	UJ1	V - VARA;	GRAMADO
2930	326	339	482	424	386	915	1087	1270	1289	1493	1681	0	34	114	365	68	78	0	37	13	41	62	157	182	232	233	261	253	78	0	0	15	21	14	UJ1	V - VARA;	CODO
2931	0	0	1	1	1	2980	2859	5929	5412	3893	3467	0	3	120	183	756	720	0	2950	7719	7732	7671	44	48	53	48	30	31	1398	0	0	26	170	2663	UJ1	V - VARA;	SAO LUIS
2932	467	478	508	459	512	1006	805	1174	1228	1378	1273	0	61	50	54	64	78	0	510	553	542	731	2	2	2	2	3	3	9	0	0	15	21	22	UJ1	V - VARA;	CODO
2933	190	259	266	240	203	460	500	1070	953	1000	807	123	129	178	132	125	18	99	104	140	261	253	72	83	123	117	109	122	0	0	4	78	61	127	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	SAO VALENTIM
2934	575	616	414	380	443	1037	1060	1645	1114	1067	1314	231	193	296	223	154	0	189	135	272	356	422	158	175	237	271	253	252	0	5	75	210	167	251	UJ1	V - VARA;	GRAMADO
2935	0	0	1	1	1	4305	4033	6736	5947	4611	4247	0	96	94	469	865	509	0	2396	6882	7063	7426	30	32	39	35	33	37	971	0	0	2	2370	3548	UJ1	V - VARA;	SAO LUIS
2936	0	1445	0	0	1	0	1898	1483	1607	0	0	0	513	17	17	0	0	0	91	100	129	0	0	32	29	35	0	0	0	4	3	1	2	0	UJ1	V - VARA;	BELEM
2937	425	507	659	701	776	3553	4224	5029	5193	4953	4751	6	29	36	466	101	91	0	20	40	120	288	166	187	220	224	231	234	298	0	0	2	3	3	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	COROATA
2938	431	428	342	205	224	738	839	1044	796	1035	1261	142	120	53	33	34	14	430	258	204	266	271	139	149	163	133	132	131	0	2	2	35	18	29	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	SAO VICENTE DO SUL
2939	938	1026	1039	1082	1245	3329	3435	4665	4492	4865	4492	0	17	206	1300	554	228	0	85	158	362	619	162	188	234	226	242	280	87	0	0	2	1	1	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	COROATA
2940	700	781	425	336	318	1242	1205	2141	1884	1873	1894	183	128	84	45	34	4	284	321	116	384	443	206	252	301	347	290	310	0	3	25	44	37	31	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	BOM JESUS
2941	345	409	449	393	409	1782	1829	2243	2135	1803	1664	0	87	243	274	234	116	2	103	204	275	494	93	112	138	151	138	129	121	0	0	35	34	26	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	ESTREITO
2942	876	862	424	347	449	1383	1488	2099	1669	1681	1863	400	539	812	751	735	0	211	193	139	357	298	135	128	133	140	152	183	0	0	4	77	83	88	UJ1	V - VARA;	DOM PEDRITO
2943	362	269	369	242	263	2558	2382	3813	3019	3225	2900	583	603	446	353	324	45	1034	890	533	1356	1363	675	730	802	736	674	636	0	3	31	285	225	229	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	GUAPORE
2944	18	9	9	0	0	2092	2070	3458	2455	2532	2874	154	122	152	89	24	5	395	395	354	813	847	471	473	405	377	380	393	0	11	49	121	129	173	UJ1	V - VARA;	SAPIRANGA
2945	1666	1514	1207	1051	1144	2190	2295	3330	2789	2686	2619	90	63	87	74	42	9	432	450	399	780	797	252	264	297	286	276	311	0	4	17	137	160	188	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	BUTIA
2946	4	3	4	2	1	1800	2510	4299	2907	3094	3575	339	392	367	251	216	0	407	450	248	887	908	397	413	370	383	392	427	0	1	62	281	353	291	UJ1	V - VARA;	SAPIRANGA
2947	258	254	251	205	235	1321	1578	2425	1750	1683	1391	442	464	610	260	248	17	450	413	427	681	605	471	544	544	431	350	328	0	2	2	401	183	136	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	GUARANI DAS MISSOES
2948	350	410	477	498	578	1138	1251	1676	1870	2239	1903	0	36	33	36	49	114	0	182	210	195	356	55	62	105	113	160	150	116	0	0	0	0	7	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	ESTREITO
2949	11	6	8	2	2	2204	2796	4631	3016	2791	3073	243	247	230	101	75	0	386	355	250	820	831	366	377	391	390	408	452	0	3	68	65	114	115	UJ1	V - VARA;	SAPIRANGA
2950	485	546	579	584	639	5020	4298	5343	4292	4222	4265	3	36	33	235	66	74	1	197	203	289	418	353	363	384	401	510	429	74	0	0	16	41	36	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	GRAJAU
2951	820	932	978	845	850	4722	5326	6342	4899	4752	4924	2	1043	1673	641	263	88	0	726	444	291	382	286	315	364	375	478	484	38	0	0	172	6	5	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	GRAJAU
2952	240	290	399	435	520	1649	1777	2856	2232	2670	2757	171	182	178	168	187	38	552	520	347	763	785	358	366	368	327	386	406	0	11	15	77	104	89	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	CACAPAVA DO SUL
2953	662	739	740	700	708	2334	2384	4075	2639	2959	3347	102	256	310	164	196	22	1698	1528	747	1512	1388	718	797	876	815	771	820	0	1	43	470	643	498	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	SARANDI
2954	0	0	0	0	0	2395	2578	3740	3062	3059	3551	756	666	276	214	216	1	331	289	424	790	722	568	649	732	800	828	954	0	0	29	139	227	199	UJ1	V - VARA;	SANTA MARIA
2955	0	0	0	0	0	2787	4036	5331	5817	6888	7634	0	46	153	435	260	262	0	355	127	254	376	470	577	796	841	878	999	218	0	0	56	72	82	UJ1	V - VARA;	IMPERATRIZ
2956	293	313	270	197	218	1404	1263	2567	2133	2212	2147	277	242	327	160	117	18	374	365	338	584	493	193	224	222	229	229	316	0	6	30	257	177	116	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	SEBERI
2957	146	142	125	79	76	350	469	452	392	372	293	25	20	26	16	17	2	149	158	128	163	122	52	56	62	62	65	30	0	0	3	29	20	22	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	HERVAL
2958	0	0	0	0	0	2107	2140	4997	3053	3031	2840	83	57	302	108	125	4	653	597	643	1018	1104	1220	1320	1221	1046	1017	1058	0	0	59	243	154	469	UJ1	V - VARA;	ERECHIM
2959	890	1002	766	825	1026	1342	1427	2336	1816	1648	1898	211	202	225	93	97	0	472	456	215	816	803	212	277	291	261	273	286	0	0	42	83	146	113	UJ1	V - VARA;	CACAPAVA DO SUL
2960	1579	1584	1	213	387	5413	5170	132	480	779	1904	494	688	108	196	180	0	1179	1136	1	106	165	687	688	3	37	53	265	0	0	9	15	236	246	UJ1	V - VARA;	SOBRADINHO
2961	0	0	0	0	0	2627	3653	4525	4549	4701	5536	0	21	110	570	462	377	0	191	45	165	194	363	481	636	639	660	809	364	0	0	17	58	49	UJ1	V - VARA;	IMPERATRIZ
2962	0	0	0	0	0	3428	4458	6123	5529	5785	5481	0	223	406	208	63	382	0	504	47	252	378	419	492	746	624	661	735	418	1	1	18	9	13	UJ1	V - VARA;	IMPERATRIZ
2963	102	106	146	119	122	1650	1682	3320	2252	2360	2061	248	310	579	481	396	117	466	555	884	888	944	300	368	369	346	314	333	0	14	24	430	90	109	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	HORIZONTINA
2964	0	0	0	0	0	2558	2746	4094	4119	5057	5649	0	10	21	303	31	87	0	172	53	171	192	266	355	539	565	628	689	269	0	0	3	7	8	UJ1	V - VARA;	IMPERATRIZ
2965	554	540	488	436	424	1079	875	1996	1357	1471	1417	80	178	496	224	278	0	198	168	415	524	598	112	122	165	184	196	203	0	0	15	437	131	212	UJ1	V - VARA;	HORIZONTINA
2966	679	987	1300	1372	1510	0	0	2	2	1	1	0	299	265	298	329	356	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	UJ1	V - VARA;	IMPERATRIZ
2967	1037	1034	1124	969	898	1721	1822	2946	2490	2076	2009	189	302	287	335	165	58	606	586	411	1046	1106	1021	1082	1056	1180	1016	1152	0	2	20	206	169	235	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	IBIRUBA
2968	688	925	1126	1181	1096	1	0	0	0	0	0	0	100	197	196	207	220	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	UJ1	V - VARA;	IMPERATRIZ
2969	0	0	0	0	0	2760	2786	5516	3447	3519	3666	277	222	179	44	56	2	796	768	1005	1525	1504	1242	1229	1325	1243	1257	1264	0	1	48	582	254	279	UJ1	V - VARA;	ERECHIM
2970	976	1013	598	476	453	1008	1111	1659	1301	1237	1149	22	88	30	30	29	0	350	395	148	478	436	213	243	174	183	160	202	0	7	10	33	20	48	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	CACEQUI
2971	1000	1046	1378	1310	1306	3944	3653	5412	4137	3596	3543	867	507	359	173	158	14	704	686	591	1071	1054	847	822	734	750	706	706	0	2	21	196	212	225	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	TAPEJARA
2972	1670	1927	1128	1156	1253	4050	4484	6088	5064	4545	4386	343	376	273	108	107	19	562	588	500	990	1080	610	692	737	742	688	708	0	11	30	113	84	92	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	IGREJINHA
2973	585	593	538	360	377	1017	961	1704	1230	1280	1341	203	290	252	74	140	16	603	520	413	685	598	389	376	465	440	366	403	0	5	19	201	154	122	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	TAPERA
2974	0	0	1	1	0	3262	3301	6345	5544	3706	2336	0	359	404	224	549	52	0	2802	7366	7229	7026	42	40	48	36	29	30	821	1	1	146	1004	1045	UJ1	V - VARA;	SAO LUIS
2975	761	155	1243	1231	167	0	0	0	0	0	0	0	47	258	236	0	6	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	UJ1	V - VARA;	IMPERATRIZ
2976	322	250	237	154	161	540	534	829	611	599	701	161	115	126	114	123	84	217	231	125	332	321	75	79	98	117	115	131	0	0	4	91	146	126	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	IRAI
2977	214	271	207	170	229	1008	910	2261	1302	1244	1283	306	332	381	130	161	12	328	386	280	558	592	181	162	190	187	179	185	0	3	7	227	233	265	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	CAMPINA DAS MISSOES
2978	745	900	0	0	1387	0	0	0	0	0	0	0	225	223	0	286	310	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	UJ1	V - VARA;	IMPERATRIZ
2980	139	75	147	52	37	3212	3335	5396	3978	4470	4212	124	408	236	105	115	46	1128	858	794	1177	1236	708	639	701	571	590	625	0	7	42	188	60	37	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	CAMPO BOM
2981	445	519	696	578	586	2034	1634	2354	1562	1692	1585	186	204	181	145	158	0	773	614	152	647	638	383	367	277	265	299	320	0	0	10	94	102	89	UJ1	V - VARA;	ITAQUI
2982	0	0	0	0	0	167	151	151	150	150	134	0	3	2	2	1	3	0	7	1	70	65	3	0	0	1	1	0	50	0	0	0	0	0	UJ1	V - VARA;	SAO LUIS
2983	532	1101	669	823	887	1636	1327	1877	984	717	184	151	74	37	35	27	0	335	267	168	370	330	333	294	177	137	120	0	0	0	0	7	0	0	UJ1	V - VARA;	TAQUARA
2984	388	228	324	115	75	2179	2446	4059	3185	3692	3290	67	34	102	49	42	0	292	301	437	945	1015	399	404	439	443	485	492	0	1	38	79	66	62	UJ1	V - VARA;	CAMPO BOM
2986	1304	1205	699	673	675	2475	2486	3358	2824	2895	2306	252	670	574	387	366	38	587	558	261	651	747	390	395	341	361	378	373	0	9	20	196	201	175	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	ITAQUI
2987	246	191	255	115	90	2041	2704	4165	3325	2651	2837	314	350	211	94	59	1	446	476	183	757	800	342	435	445	445	459	519	0	5	57	158	170	326	UJ1	V - VARA;	TAQUARA
2989	2105	1226	782	359	238	2964	3366	5264	4943	4775	4991	238	102	174	203	156	39	652	533	290	861	898	470	539	595	687	691	711	0	9	63	149	110	112	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	TAQUARA
2990	0	0	0	0	0	145	127	135	142	115	117	0	0	1	1	6	4	0	5	0	25	79	0	0	0	1	1	4	111	0	0	0	0	0	UJ1	V - VARA;	SAO LUIS
2991	214	225	288	257	288	1682	1786	2703	2233	2655	2471	317	339	270	258	232	34	522	469	332	532	501	280	281	286	260	244	204	0	4	27	197	194	175	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	TAQUARI
2992	535	555	434	402	432	1948	2142	3245	2655	2471	2041	59	42	139	108	67	15	331	382	97	626	624	235	280	305	271	274	305	0	1	2	38	67	55	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	CAMPO NOVO
2993	0	0	0	0	1	1214	56	1785	1833	1748	1789	0	0	0	16	13	19	0	15	1	4	247	0	0	0	0	0	0	12	0	0	0	0	3	UJ1	V - VARA;	SAO LUIS
2994	714	749	625	559	607	1824	1907	2784	2668	3010	3253	109	252	248	173	222	10	250	267	322	440	504	287	297	258	271	290	338	0	7	37	101	84	77	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	IVOTI
2995	0	0	0	0	0	1009	900	1084	1141	924	952	0	43	29	35	26	26	0	526	545	661	712	0	0	0	2	2	2	28	0	0	50	56	41	UJ1	V - VARA;	IMPERATRIZ
2996	5	1	0	1	2	0	0	885	700	677	337	0	0	3	8	2	2	0	0	0	0	655	0	0	0	0	0	0	1	0	0	0	0	0	UJ1	V - VARA;	SAO LUIS
2997	0	0	0	0	0	583	624	706	615	599	579	0	13	12	7	12	11	0	334	340	366	398	0	0	0	0	0	0	55	0	0	13	10	26	UJ1	V - VARA;	IMPERATRIZ
2998	711	909	632	520	528	1576	1369	2145	1500	1462	1528	235	189	206	78	39	1	388	319	123	347	419	159	160	163	157	165	195	0	1	11	143	90	80	UJ1	V - VARA;	TAQUARI
3000	524	696	1260	1435	1714	0	0	0	0	0	0	0	51	75	68	83	93	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	UJ1	V - VARA;	SAO LUIS
3001	652	689	731	588	579	2342	2103	3763	2526	2557	2766	160	184	326	239	151	11	708	658	479	1053	1077	625	663	727	629	620	657	0	3	16	246	428	366	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	CANDELARIA
3002	0	0	0	0	0	1043	1248	1556	1595	1680	1281	0	79	78	82	78	72	0	438	534	591	814	1	0	1	1	3	0	27	0	0	9	11	7	UJ1	V - VARA;	IMPERATRIZ
3003	150	148	194	152	149	1191	1289	1921	1744	1791	1332	50	53	80	43	82	127	382	385	316	493	522	373	334	276	248	237	207	0	10	11	85	76	85	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	JAGUARAO
3004	456	474	579	548	447	0	0	0	0	0	0	0	52	93	39	111	67	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	UJ1	V - VARA;	SAO LUIS
3005	1302	1267	826	740	763	2675	3488	5728	5362	6239	6360	122	126	425	439	308	23	511	504	364	1088	1178	302	478	630	840	1086	1137	0	6	25	103	107	77	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	TENENTE PORTELA
3006	533	493	720	620	461	0	0	0	0	0	0	0	85	107	104	102	42	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	UJ1	V - VARA;	SAO LUIS
3007	889	1029	707	570	607	952	852	1234	897	928	1010	59	274	47	23	24	0	253	240	69	299	313	131	132	146	137	150	174	0	0	5	49	69	58	UJ1	V - VARA;	JAGUARAO
3008	623	492	613	450	397	1828	1151	1741	1036	960	991	82	94	159	96	98	0	397	253	310	453	407	273	186	158	159	146	137	0	4	65	72	89	93	UJ1	V - VARA;	CANELA
3010	214	202	300	179	200	2228	2694	4893	3707	3891	4143	258	295	290	255	227	41	629	610	350	885	1089	479	566	781	719	704	728	0	3	20	167	195	244	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	TEUTONIA
