breadscrum,cod_item,cod_item_pai,nome
899:7673:5831,5831,7673,Sub-rogação de Vinculo
899:7673:5832,5832,7673,Exclusão de herdeiro ou legatário
899:7673:5833,5833,7673,Petição de Herança
899:7673:5834,5834,7673,Deserdação
287:3415:5835,5835,3415,Disposição de coisa alheia como própria
287:3415:5836,5836,3415,Alienação ou Oneração Fraudulenta de Coisa Própria
287:3415:5837,5837,3415,Defraudação de Penhor
287:3415:5838,5838,3415,Fraude na Entrega de Coisa
287:3415:5839,5839,3415,Fraude para Recebimento de Indenização ou Valor de Seguro
287:3415:5840,5840,3415,Fraude no Pagamento por Meio de Cheque
287:3415:5841,5841,3415,Duplicata Simulada
287:3415:5842,5842,3415,Abuso de Incapazes
287:3415:5843,5843,3415,Induzimento à Especulação
287:3415:5844,5844,3415,Fraude no Comércio
287:3415:5845,5845,3415,Fraudes e Abusos na Fundação ou Administração de Sociedade por Ações
287:3415:5846,5846,3415,Emissão Irregular de Conhecimento de Depósito ou &quot;Warrant&quot;
287:3415:5847,5847,3415,Receptação Qualificada
287:3463:5850,5850,3463,Posse Sexual Mediante Fraude
287:3463:5851,5851,3463,Assédio Sexual
287:3463:5852,5852,3463,Favorecimento da Prostituição
287:3463:5853,5853,3463,Casa de Prostituição
287:3463:5854,5854,3463,Rufianismo
287:3463:5855,5855,3463,Tráfico Internacional de Pessoas
287:3463:5856,5856,3463,Tráfico Interno de Pessoas
287:3491:5862,5862,3491,Fabrico / Fornecimento / Aquisição / Posse ou Transporte de Explosivos ou Gás Tóxico ou Asfixiante
287:5865,5865,287,Crime Culposo
287:3491:5866,5866,3491,Venda de Produtos ou Substância nas Condições dos Artigos 274 e 275 
287:3491:5867,5867,3491,Medicamento em Desacordo com Receita Médica
287:3520:5869,5869,3520,Incitação ao Crime
287:3520:5870,5870,3520,Apologia de Crime ou Criminoso
287:5872,5872,287,Crimes Praticados por Particular Contra a Administração em Geral
287:5873,5873,287,Crimes Praticados por Particular Contra a Administração Pública Estrangeira
287:5874,5874,287,Crimes Contra a Administração da Justiça
287:5875,5875,287,Crimes Contra as Finanças Públicas
287:5873:5876,5876,5873,Corrupção Ativa em Transação Comercial Internacional
287:5873:5877,5877,5873,Tráfico de Influência em Transação Comercial Internacional
287:3603:3438:5878,5878,3438,Crimes contra Patente de Invenção
287:3603:3438:5879,5879,3438,Crimes contra os Desenhos Industriais
287:3603:3438:5880,5880,3438,Crimes contra as Marcas
287:3603:3438:5881,5881,3438,"Crimes Cometidos por Meio de Marca, Título de Estabelecimento e Sinal de Propaganda "
287:3603:3438:5882,5882,3438,Crimes contra Indicações Geeográficas e Demais Indicações
287:3603:3438:5883,5883,3438,Crimes de Concorrência Desleal
287:3603:3607:5885,5885,3607,Posse de Drogas para Consumo Pessoal
287:3603:5893,5893,3603,Crime Contra a Administração da Justiça - Lei da Ação de Alimentos 
287:3603:3607:5894,5894,3607,Fabricação de Objeto Destinado a Produção de Drogas e Condutas Afins 
287:3603:3607:5895,5895,3607,"Indução, Instigação ou Auxílio ao Uso de Drogas"
287:3603:3607:5896,5896,3607,Oferecimento de Drogas para Consumo Conjunto
287:3603:3607:5897,5897,3607,Associação para a Produção e Tráfico e Condutas Afins
287:3603:3607:5898,5898,3607,Financiamento ou Custeio de Produção ou Tráfico de Drogas
287:3603:3607:5899,5899,3607,"Colaboração com Grupo, Organização ou Associação Destinados à Produção ou Tráfico de Drogas "
287:3603:3607:5900,5900,3607,Prescrição Culposa de Drogas
287:3603:3607:5901,5901,3607,Condução de Embarcação ou Aeronave sob Efeito de Drogas
287:5875:5903,5903,5875,Contratação de Operação de Crédito
287:5875:5904,5904,5875,Inscrição de Despesas Não Empenhadas
287:5875:5905,5905,5875,Assunção de Obrigação no Último Ano do Mandato ou Legislatura
287:5875:5906,5906,5875,Ordenação de Despesa Não Autorizada
287:5875:5907,5907,5875,Prestação de Garantia Graciosa
287:5875:5908,5908,5875,Não Cancelamento de Restos a Pagar
287:5875:5909,5909,5875,Aumento de Despesa com Pessoal no Último Ano do Mandato ou Legislatura
287:5875:5910,5910,5875,Oferta Pública ou Colocação de Títulos no Mercado
287:3388:5911,5911,3388,Perigo de Contágio Venéreo
14:5913,5913,14,Limitações ao Poder de Tributar
14:5913:5914,5914,5913,Imunidade 
14:5913:5915,5915,5913,Isenção
14:5916,5916,14,Impostos
14:5916:5917,5917,5916,IRPF/Imposto de Renda de Pessoa Física
14:5916:5917:5918,5918,5917,Incidência sobre PDV
14:5916:5917:5919,5919,5917,Incidência sobre Aposentadoria
14:5916:5917:5920,5920,5917,Incidência sobre Aplicações Financeiras
14:5916:5917:5921,5921,5917,Incidência sobre Licença-Prêmio/Abono/Indenização
14:5916:5917:5922,5922,5917,Retido na fonte
14:5916:5917:5923,5923,5917,Incidência sobre Férias Compensadas
14:5916:5917:5924,5924,5917,Incidência sobre Proventos de Previdência Privada
14:5916:5917:5925,5925,5917,Incidência sobre Participação nos Lucros
14:5916:5917:5926,5926,5917,Incidência sobre Lucro Imobiliário
14:5916:5917:5927,5927,5917,"Incidência sobre 1/3 de férias (art. 7º, XVII da CF)"
14:5916:5917:5928,5928,5917,Incidência sobre 13° Salário
14:5916:5917:5929,5929,5917,Incidência sobre Função Comissionada
14:5916:5917:5930,5930,5917,Incidência sobre Hora Extra
14:5916:5917:5931,5931,5917,Incidência decorrente de Desligamento de Plano de Previdência Privada
14:5916:5917:5932,5932,5917,Incidência decorrente de Liquidação de Entidade de Previdência Privada
14:5916:5933,5933,5916,IRPJ/Imposto de Renda de Pessoa Jurídica
14:5916:5933:5934,5934,5933,Microempresa
14:5916:5933:5935,5935,5933,Demonstrações Financeiras (DCTF)
14:5916:5933:5936,5936,5933,Incidência sobre Aplicações Financeiras
14:5916:5933:5937,5937,5933,Retido na fonte
14:5916:5933:5938,5938,5933,Incidência sobre Lucro
14:5916:5933:5939,5939,5933,Cooperativa
14:5916:5933:5940,5940,5933,Compensação de Prejuízos
14:5916:5941,5941,5916,II/ Imposto sobre Importação
14:5916:5941:5942,5942,5941,Importação de bens usados
14:5916:5941:5943,5943,5941,Drawback
14:5916:5944,5944,5916,IE/ Imposto sobre Exportação
14:5916:5945,5945,5916,IPI/ Imposto sobre Produtos Industrializados
14:5916:5946,5946,5916,ICMS/ Imposto sobre Circulação de Mercadorias
14:5916:5946:5947,5947,5946,ICMS/Importação
14:5916:5948,5948,5916,"IOC/IOF Imposto sobre operações de crédito, câmbio e seguro, ou relativas a títulos ou valores mobiliários"
14:5916:5948:5949,5949,5948,Incidência sobre Ações de Companhias Abertas
14:5916:5950,5950,5916,ITR/ Imposto Territorial Rural
14:5916:5951,5951,5916,ISS/ Imposto sobre Serviços
14:5916:5952,5952,5916,IPTU/ Imposto Predial e Territorial Urbano
14:5916:5953,5953,5916,IPVA - Imposto Sobre Propriedade de Veículos Automotores
14:5916:5954,5954,5916,ITBI - Imposto de Transmissão Intervivos de Bens Móveis e Imóveis
14:5916:5955,5955,5916,ITCD - Imposto de Transmissão Causa Mortis
14:5956,5956,14,Taxas
14:5956:5957,5957,5956,Federais
14:5956:5957:5958,5958,5957,Taxa Anual por Hectare
14:5956:5957:5959,5959,5957,Taxa de Armazenamento
14:5956:5957:5960,5960,5957,Taxa de Despacho Aduaneiro
14:5956:5957:5961,5961,5957,Taxa de Exploração Mineral
14:5956:5957:5962,5962,5957,Taxa de Fiscalização Ambiental
14:5956:5957:5963,5963,5957,Taxa de Guia de Importação
14:5956:5957:5964,5964,5957,Taxa de Licença de Importação
14:5956:5957:5965,5965,5957,Taxa de Melhoramento de Portos
14:5956:5957:5966,5966,5957,Taxa de Permanência
14:5956:5957:5967,5967,5957,Taxa de Saúde Suplementar
14:5956:5957:5968,5968,5957,Taxa de Fiscalização da Comissão de Valores Mobiliários
14:5956:5957:5969,5969,5957,Taxa Judiciária
14:5956:5957:5970,5970,5957,Taxa de Aferição de Equipamentos de Metrologia
14:5956:5971,5971,5956,Estaduais
14:5956:5972,5972,5956,Municipais
14:5973,5973,14,Empréstimos Compulsórios
14:5973:5974,5974,5973,Aquisição de veículos automotores
14:5973:5975,5975,5973,Aquisição de combustíveis
14:5973:5976,5976,5973,Aquisição de passagens e moedas - Viagem Exterior
14:5973:5977,5977,5973,Energia Elétrica
14:5978,5978,14,Obrigação Tributária
14:5978:5979,5979,5978,Responsabilidade tributária
14:5978:5979:5980,5980,5979,Responsabilidade Tributária do Sócio-Gerente / Diretor / Representante
14:5978:5979:5981,5981,5979,Substituição Tributária
14:5978:5982,5982,5978,DIMOB/Declaração de Informações sobre Atividades Imobilíárias
14:5978:5983,5983,5978,CNPJ/Cadastro Nacional de Pessoas Jurídicas
14:5978:5984,5984,5978,CPF/Cadastro de Pessoas Físicas
14:5978:5985,5985,5978,Obrigação Acessória
14:5986,5986,14,Crédito Tributário
14:5986:5987,5987,5986,Suspensão da Exigibilidade
14:5986:5987:5988,5988,5987,Carta de fiança
14:5986:5987:5989,5989,5987,Parcelamento
14:5986:5990,5990,5986,Extinção do Crédito Tributário
14:5986:5990:5991,5991,5990,Compensação com Apólices da Dívida Pública
14:5986:5990:5992,5992,5990,Prescrição
14:5986:5990:5993,5993,5990,Decadência
14:5986:5990:5994,5994,5990,Compensação
14:5986:5990:5995,5995,5990,TDA/Títulos da Dívida Agrária
14:5986:5996,5996,5986,Anistia
14:5986:5997,5997,5986,Denúncia espontânea
14:5986:5998,5998,5986,Lançamento
14:5986:5999,5999,5986,CND/Certidão Negativa de Débito
14:5986:5999:6000,6000,5999,Expedição de CND
14:5986:5999:6001,6001,5999,Expedição de Certidão Positiva de Débito com Efeito de Negativa
14:5986:5999:6002,6002,5999,Certificado de Regularidade - FGTS
14:5986:6003,6003,5986,Incentivos fiscais
14:5986:6004,6004,5986,Anulação de Débito Fiscal
14:5986:6005,6005,5986,Juros/Correção Monetária
14:5986:6006,6006,5986,Prazo de Recolhimento
14:5986:6007,6007,5986,Repetição de indébito
14:5986:6008,6008,5986,Base de Cálculo
14:5986:6009,6009,5986,Crédito Prêmio
14:5986:6010,6010,5986,Crédito Presumido
14:5986:6011,6011,5986,Fato Gerador/Incidência
14:5986:6012,6012,5986,Alíquota
14:5986:6012:6013,6013,6012,Alíquota Zero
14:5986:6012:6014,6014,6012,Alíquota Progressiva
14:5986:6012:6015,6015,6012,Índice da Alíquota
14:5986:6016,6016,5986,Creditamento
14:6017,6017,14,Dívida Ativa
14:6018,6018,14,Processo Administrativo Fiscal
14:6018:6019,6019,6018,Depósito Prévio ao Recurso Administrativo
14:6018:6020,6020,6018,Arrolamento de Bens
14:6021,6021,14,Procedimentos Fiscais
14:6021:6022,6022,6021,Sigilo Fiscal
14:6021:6022:6023,6023,6022,Utilização de Dados Relativos à CPMF para Fins de Fiscalização
14:6021:6024,6024,6021,Liberação de mercadorias
14:6021:6025,6025,6021,Levantamento de depósito
14:6021:6026,6026,6021,Cadastro de Inadimplentes - CADIN
14:6021:6027,6027,6021,Autorização para Impressão de Documentos Fiscais - AIDF
14:6021:6028,6028,6021,Liberação de Veículo Apreendido
14:6021:6029,6029,6021,Perdimento de Bens
14:6030,6030,14,GATT - &quot;Acordo Geral sobre Tarifas e Comércio&quot;
14:6031,6031,14,Contribuições
14:6031:6032,6032,6031,Contribuições de Melhoria
14:6031:6033,6033,6031,Contribuições Sociais
14:6031:6033:6034,6034,6033,Finsocial
14:6031:6033:6035,6035,6033,Cofins
14:6031:6033:6036,6036,6033,Contribuição Social sobre o Lucro Líquido
14:6031:6033:6037,6037,6033,Salário-Educação
14:6031:6033:6038,6038,6033,Seguro Acidentes do Trabalho
14:6031:6033:6039,6039,6033,PIS
14:6031:6033:6040,6040,6033,Funrural
14:6031:6033:6041,6041,6033,Contribuição INCRA
14:6031:6033:6042,6042,6033,PASEP
14:6031:6033:6043,6043,6033,Construção Civil
14:6031:6044,6044,6031,Contribuições Corporativas
14:6031:6044:6045,6045,6044,"Contribuições para o SEBRAE, SESC, SENAC, SENAI e outros"
14:6031:6044:6046,6046,6044,Conselhos Regionais e Afins (Anuidade)
14:6031:6044:6047,6047,6044,Contribuição Sindical
14:6031:6048,6048,6031,Contribuições Previdenciárias
14:6031:6048:6049,6049,6048,Servidores Ativos
14:6031:6048:6050,6050,6048,Servidores Inativos
14:6031:6048:6051,6051,6048,Mandato Eletivo/Lei 9.506/97
14:6031:6048:6052,6052,6048,Aposentadoria/Retorno aoTrabalho
14:6031:6048:6053,6053,6048,Cargo em Comissão
14:6031:6048:6054,6054,6048,Tempo de Serviço Urbano/Contribuições não Recolhidas
14:6031:6048:6055,6055,6048,Tempo de Serviço Rural/Contribuições não Recolhidas
14:6031:6048:6056,6056,6048,Gratificação Natalina/13º Salário
14:6031:6048:6057,6057,6048,Produção Agropecuária
14:6031:6048:6058,6058,6048,Indenização Trabalhista
14:6031:6048:6059,6059,6048,Reembolso auxílio-creche
14:6031:6048:6060,6060,6048,Contribuição sobre a folha de salários
14:6031:6048:6061,6061,6048,Devolução de contribuições previdenciárias pagas além do teto
14:6031:6048:6062,6062,6048,1/3 de férias
14:6031:6048:6063,6063,6048,Auxílio-Alimentação
14:6031:6048:6064,6064,6048,Custeio de Assistência Médica
14:6031:6048:6065,6065,6048,Hora Extra
14:6031:6048:6066,6066,6048,Massa Falida- Recolhimento
14:6031:6048:6067,6067,6048,Nota Fiscal ou Fatura
14:6031:6048:6068,6068,6048,Salário-Maternidade
14:6031:6048:6069,6069,6048,Contribuição sobre Nota Fiscal de Execução de Serviços
14:6031:6048:6070,6070,6048,"Contribuição de Autônomos, Empresários (Pró-labore) e Facultativos"
14:6031:6071,6071,6031,Contribuições Especiais
14:6031:6071:6072,6072,6071,FNT/Fundo Nacional de Telecomunicações
14:6031:6071:6073,6073,6071,ATP/Adicional de Tarifa Portuária
14:6031:6071:6074,6074,6071,AITP/Adicional de Indenização do Trabalhador Portuário Avulso
14:6031:6071:6075,6075,6071,Adicional de Tarifa Aeroportuária
14:6031:6071:6076,6076,6071,AFRMM/Adicional ao Frete para Renovação da Marinha Mercante 
14:6031:6071:6077,6077,6071,FUNDEF/Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e de Valorização do Magistério
14:6031:6071:6078,6078,6071,Seguro Apagão (Lei 10.438/02)
14:6031:6071:6079,6079,6071,Contribuição sobre licença de uso ou transferência de tecnologia
14:6031:6071:6080,6080,6071,Contribuição de Intervenção no Domínio Econômico (CIDE)
14:6031:6071:6081,6081,6071,FUNDAF/Fundo Especial de Desenvolvimento e Aperfeiçoamento das Atividades de Fiscalização 
14:6031:6071:6082,6082,6071,FUSEX/FUNSA/FUSMA/Fundo de Saúde das Forças Armadas
14:6031:6071:6083,6083,6071,Contribuição de Iluminação Pública
14:6031:6071:6084,6084,6071,IUEE/Imposto Único sobre Energia Elétrica
14:6031:6071:6085,6085,6071,FGTS/Fundo de Garantia Por Tempo de Serviço
14:6031:6071:6086,6086,6071,Contribuição sobre Açúcar e Álcool
14:6031:6071:6087,6087,6071,CPMF/Contribuição Provisória sobre Movimentação Financeira
14:6088,6088,14,Discriminação Tributária MERCOSUL
14:6089,6089,14,Regimes Especiais de Tributação
14:6089:6090,6090,6089,REFIS/Programa de Recuperação Fiscal
14:6089:6091,6091,6089,PAES/Parcelamento Especial
14:6089:6092,6092,6089,SIMPLES
14:6089:6093,6093,6089,Super SIMPLES
195:6094,6094,195,Benefícios em Espécie
195:6094:6095,6095,6094,Aposentadoria por Invalidez
195:6094:6096,6096,6094,Aposentadoria por Idade (Art. 48/51)
195:6094:6096:6097,6097,6096,Urbana (Art. 48/51)
195:6094:6096:6098,6098,6096,Rural (Art. 48/51)
195:6094:6099,6099,6094,Aposentadoria por Tempo de Serviço (Art. 52/4)
195:6094:6100,6100,6094,Aposentadoria Especial (Art. 57/8)
195:6094:6101,6101,6094,Auxílio-Doença Previdenciário
195:6094:6102,6102,6094,Salário-Família (Art. 65/70)
195:6094:6103,6103,6094,Salário-Maternidade (Art. 71/73)
195:6094:6104,6104,6094,Pensão por Morte (Art. 74/9)
195:6094:6105,6105,6094,Auxílio-Reclusão (Art. 80)
195:6094:6106,6106,6094,Pecúlios (Art. 81/5)
195:6094:6107,6107,6094,Auxílio-Acidente (Art. 86)
195:6094:6107:6108,6108,6107,Incapacidade Laborativa Parcial
195:6094:6107:6109,6109,6107,Incapacidade Laborativa Permanente
195:6094:6107:6110,6110,6107,Incapacidade Laborativa Temporária
195:6094:6107:6111,6111,6107,Movimentos Repetitivos/Tenossinovite/LER/DORT
195:6094:6107:6112,6112,6107,Redução da Capacidade Auditiva
195:6094:6113,6113,6094,Abono de Permanência em Serviço (Art. 87)
12734:6114,6114,12734,"Benefício Assistencial (Art. 203,V CF/88)"
195:6094:6115,6115,6094,Ferroviário
195:6094:6116,6116,6094,Ex-combatentes
195:6094:6117,6117,6094,Renda Mensal Vitalícia
195:6094:6118,6118,6094,Aposentadoria por Tempo de Contribuição (Art. 55/6)
195:6119,6119,195,"RMI - Renda Mensal Inicial, Reajustes e Revisões Específicas"
195:6119:6120,6120,6119,RMI - Renda Mensal Inicial
195:6119:6120:6121,6121,6120,RMI pelo art. 202 CF/88 (média dos 36 últimos salários-de-contribuição)
195:6119:6120:6122,6122,6120,"RMI pelo art. 1º da Lei 6.423/77 - índices de atualização dos 24 1ºs salários-de-contribuição, anteriores aos 12 últimos)"
195:6119:6120:6123,6123,6120,RMI pela equivalência entre Salário-de-Benefício e Salário-de-Contribuição
195:6119:6120:6124,6124,6120,RMI sem incidência de Teto Limitador
195:6119:6120:6125,6125,6120,RMI da pensão de dependente de ex-combatente
195:6119:6120:6126,6126,6120,"Benefício mínimo a partir da CF/88 (art. 201, § 2º CF/88)"
195:6119:6120:6127,6127,6120,Parcelas e índices de correção do salário-de-contribuição
195:6119:6120:6128,6128,6120,Limitação do salário-de-benefício e da renda mensal inicial
195:6119:6120:6129,6129,6120,RMI cuja salário-de-benefício supera menor valor teto
195:6119:6120:6130,6130,6120,Escala de Salário-Base
195:6119:6120:6131,6131,6120,Contribuição sobre vinte salários mínimos
195:6119:6120:6132,6132,6120,Cálculo do Benefício de acordo com a Sistemática anterior à Lei 9.876/99
195:6119:6120:6133,6133,6120,"IRSM de Fevereiro de 1994(39,67%)"
195:6119:6120:6134,6134,6120,Alteração do coeficiente de cálculo de pensão
195:6119:6120:6135,6135,6120,Alteração do coeficiente de cálculo do benefício
195:6119:6120:6136,6136,6120,Cálculo do benefício de segurado especial de acordo com a Lei 9.876/99
